128, 128, 1270, 9.92
128, 256, 2442, 9.54
128, 512, 4950, 9.67
128, 1024, 8376, 8.18
128, 2048, 15452, 7.54
128, 4096, 29624, 7.23
128, 8192, 57832, 7.06
128, 16384, 115666, 7.06
256, 128, 2388, 18.66
256, 256, 3586, 14.01
256, 512, 6082, 11.88
256, 1024, 9440, 9.22
256, 2048, 16650, 8.13
256, 4096, 30786, 7.52
256, 8192, 58892, 7.19
256, 16384, 117200, 7.15
512, 128, 4720, 36.88
512, 256, 5888, 23.00
512, 512, 8410, 16.43
512, 1024, 11820, 11.54
512, 2048, 18900, 9.23
512, 4096, 33020, 8.06
512, 8192, 61250, 7.48
512, 16384, 119400, 7.29
1024, 128, 8166, 63.80
1024, 256, 9298, 36.32
1024, 512, 11796, 23.04
1024, 1024, 15162, 14.81
1024, 2048, 22316, 10.90
1024, 4096, 36458, 8.90
1024, 8192, 64866, 7.92
1024, 16384, 122550, 7.48
128, 128, 1266, 9.89
128, 256, 2460, 9.61
128, 512, 4962, 9.69
128, 1024, 8366, 8.17
128, 2048, 15440, 7.54
128, 4096, 29690, 7.25
128, 8192, 57964, 7.08
128, 16384, 115856, 7.07
256, 128, 2426, 18.95
256, 256, 3596, 14.05
256, 512, 6116, 11.95
256, 1024, 9462, 9.24
256, 2048, 16532, 8.07
256, 4096, 30764, 7.51
256, 8192, 59096, 7.21
256, 16384, 116924, 7.14
512, 128, 4718, 36.86
512, 256, 5856, 22.88
512, 512, 8354, 16.32
512, 1024, 11760, 11.48
512, 2048, 18934, 9.25
512, 4096, 33036, 8.07
512, 8192, 61216, 7.47
512, 16384, 119220, 7.28
1024, 128, 8208, 64.12
1024, 256, 9350, 36.52
1024, 512, 11790, 23.03
1024, 1024, 15218, 14.86
1024, 2048, 22312, 10.89
1024, 4096, 36528, 8.92
1024, 8192, 64796, 7.91
1024, 16384, 122560, 7.48
128, 128, 1262, 9.86
128, 256, 2452, 9.58
128, 512, 4928, 9.62
128, 1024, 8340, 8.14
