128, 1194, 9.33
256, 1904, 7.44
512, 3410, 6.66
1024, 6386, 6.24
2048, 12392, 6.05
4096, 24318, 5.94
8192, 48158, 5.88
16384, 95932, 5.86
128, 1156, 9.03
256, 1912, 7.47
512, 3410, 6.66
1024, 6396, 6.25
2048, 12370, 6.04
4096, 24310, 5.94
8192, 48174, 5.88
16384, 95900, 5.85
128, 1156, 9.03
256, 1912, 7.47
512, 3402, 6.64
1024, 6398, 6.25
2048, 12382, 6.05
4096, 24320, 5.94
8192, 48174, 5.88
16384, 95924, 5.85
128, 1160, 9.06
256, 1906, 7.45
512, 3402, 6.64
1024, 6386, 6.24
2048, 12366, 6.04
4096, 24300, 5.93
8192, 48162, 5.88
16384, 95896, 5.85
128, 1164, 9.09
256, 1908, 7.45
512, 3404, 6.65
1024, 6394, 6.24
2048, 12374, 6.04
4096, 24324, 5.94
8192, 48176, 5.88
16384, 95956, 5.86
128, 1160, 9.06
256, 1912, 7.47
512, 3402, 6.64
1024, 6388, 6.24
2048, 12374, 6.04
4096, 24304, 5.93
8192, 48176, 5.88
16384, 95876, 5.85
128, 1156, 9.03
256, 1910, 7.46
512, 3406, 6.65
1024, 6396, 6.25
2048, 12364, 6.04
4096, 24308, 5.93
8192, 48186, 5.88
16384, 95928, 5.85
128, 1162, 9.08
256, 1910, 7.46
512, 3406, 6.65
1024, 6392, 6.24
2048, 12362, 6.04
4096, 24318, 5.94
8192, 48192, 5.88
16384, 95922, 5.85
128, 1164, 9.09
256, 1912, 7.47
512, 3402, 6.64
1024, 6392, 6.24
2048, 12390, 6.05
4096, 24304, 5.93
8192, 48158, 5.88
16384, 95928, 5.85
128, 1164, 9.09
256, 1912, 7.47
512, 3402, 6.64
1024, 6386, 6.24
2048, 12378, 6.04
4096, 24314, 5.94
8192, 48194, 5.88
16384, 95950, 5.86
128, 1164, 9.09
256, 1906, 7.45
512, 3406, 6.65
1024, 6390, 6.24
2048, 12366, 6.04
4096, 24308, 5.93
8192, 48188, 5.88
16384, 95906, 5.85
