128, 128, 1172, 9.16
128, 256, 2274, 8.88
128, 512, 4474, 8.74
128, 1024, 8880, 8.67
128, 2048, 17612, 8.60
128, 4096, 34012, 8.30
128, 8192, 66814, 8.16
128, 16384, 132402, 8.08
256, 128, 2260, 17.66
256, 256, 3348, 13.08
256, 512, 5546, 10.83
256, 1024, 9962, 9.73
256, 2048, 18682, 9.12
256, 4096, 35058, 8.56
256, 8192, 67850, 8.28
256, 16384, 133470, 8.15
512, 128, 4422, 34.55
512, 256, 5532, 21.61
512, 512, 7728, 15.09
512, 1024, 12148, 11.86
512, 2048, 20870, 10.19
512, 4096, 37256, 9.10
512, 8192, 70092, 8.56
512, 16384, 135676, 8.28
1024, 128, 8772, 68.53
1024, 256, 9870, 38.55
1024, 512, 12064, 23.56
1024, 1024, 16492, 16.11
1024, 2048, 25192, 12.30
1024, 4096, 41614, 10.16
1024, 8192, 74436, 9.09
1024, 16384, 139946, 8.54
128, 128, 1174, 9.17
128, 256, 2274, 8.88
128, 512, 4482, 8.75
128, 1024, 8884, 8.68
128, 2048, 17584, 8.59
128, 4096, 33996, 8.30
128, 8192, 66816, 8.16
128, 16384, 132454, 8.08
256, 128, 2256, 17.62
256, 256, 3358, 13.12
256, 512, 5560, 10.86
256, 1024, 9946, 9.71
256, 2048, 18686, 9.12
256, 4096, 35080, 8.56
256, 8192, 67854, 8.28
256, 16384, 133482, 8.15
512, 128, 4432, 34.62
512, 256, 5536, 21.62
512, 512, 7728, 15.09
512, 1024, 12126, 11.84
512, 2048, 20840, 10.18
512, 4096, 37260, 9.10
512, 8192, 70072, 8.55
512, 16384, 135638, 8.28
1024, 128, 8754, 68.39
1024, 256, 9868, 38.55
1024, 512, 12070, 23.57
1024, 1024, 16454, 16.07
1024, 2048, 25190, 12.30
1024, 4096, 41606, 10.16
1024, 8192, 74422, 9.08
1024, 16384, 139914, 8.54
128, 128, 1176, 9.19
128, 256, 2270, 8.87
128, 512, 4468, 8.73
128, 1024, 8870, 8.66
128, 2048, 17576, 8.58
128, 4096, 34000, 8.30
128, 8192, 66816, 8.16
128, 16384, 132402, 8.08
256, 128, 2266, 17.70
256, 256, 3360, 13.12
256, 512, 5552, 10.84
256, 1024, 9978, 9.74
256, 2048, 18668, 9.12
256, 4096, 35078, 8.56
256, 8192, 67858, 8.28
256, 16384, 133462, 8.15
512, 128, 4426, 34.58
512, 256, 5542, 21.65
512, 512, 7732, 15.10
512, 1024, 12128, 11.84
512, 2048, 20862, 10.19
512, 4096, 37274, 9.10
512, 8192, 70034, 8.55
512, 16384, 135690, 8.28
1024, 128, 8760, 68.44
1024, 256, 9872, 38.56
1024, 512, 12060, 23.55
1024, 1024, 16490, 16.10
1024, 2048, 25212, 12.31
1024, 4096, 41564, 10.15
1024, 8192, 74408, 9.08
