128, 800, 6.25
256, 1566, 6.12
512, 3096, 6.05
1024, 6160, 6.02
2048, 12366, 6.04
4096, 24636, 6.01
8192, 49176, 6.00
16384, 98296, 6.00
128, 798, 6.23
256, 1566, 6.12
512, 3102, 6.06
1024, 6168, 6.02
2048, 12354, 6.03
4096, 24618, 6.01
8192, 49196, 6.01
16384, 98296, 6.00
128, 798, 6.23
256, 1564, 6.11
512, 3100, 6.05
1024, 6166, 6.02
2048, 12334, 6.02
4096, 24608, 6.01
8192, 49154, 6.00
16384, 98270, 6.00
128, 800, 6.25
256, 1562, 6.10
512, 3102, 6.06
1024, 6166, 6.02
2048, 12350, 6.03
4096, 24642, 6.02
8192, 49168, 6.00
16384, 98260, 6.00
128, 798, 6.23
256, 1568, 6.12
512, 3102, 6.06
1024, 6170, 6.03
2048, 12336, 6.02
4096, 24630, 6.01
8192, 49200, 6.01
16384, 98284, 6.00
128, 798, 6.23
256, 1564, 6.11
512, 3096, 6.05
1024, 6160, 6.02
2048, 12342, 6.03
4096, 24630, 6.01
8192, 49188, 6.00
16384, 98292, 6.00
128, 796, 6.22
256, 1564, 6.11
512, 3098, 6.05
1024, 6172, 6.03
2048, 12346, 6.03
4096, 24618, 6.01
8192, 49186, 6.00
16384, 98300, 6.00
128, 796, 6.22
256, 1566, 6.12
512, 3096, 6.05
1024, 6162, 6.02
2048, 12358, 6.03
4096, 24624, 6.01
8192, 49192, 6.00
16384, 98310, 6.00
128, 800, 6.25
256, 1564, 6.11
512, 3096, 6.05
1024, 6170, 6.03
2048, 12358, 6.03
4096, 24616, 6.01
8192, 49200, 6.01
16384, 98282, 6.00
128, 800, 6.25
256, 1566, 6.12
512, 3102, 6.06
1024, 6170, 6.03
2048, 12352, 6.03
4096, 24636, 6.01
8192, 49186, 6.00
16384, 98318, 6.00
128, 796, 6.22
256, 1564, 6.11
512, 3102, 6.06
1024, 6172, 6.03
2048, 12354, 6.03
4096, 24628, 6.01
8192, 49192, 6.00
16384, 98290, 6.00
