128, 128, 1220, 9.53
128, 256, 2358, 9.21
128, 512, 4640, 9.06
128, 1024, 8082, 7.89
128, 2048, 15004, 7.33
128, 4096, 28784, 7.03
128, 8192, 56384, 6.88
128, 16384, 112690, 6.88
256, 128, 2346, 18.33
256, 256, 3492, 13.64
256, 512, 5774, 11.28
256, 1024, 9226, 9.01
256, 2048, 16146, 7.88
256, 4096, 29972, 7.32
256, 8192, 57508, 7.02
256, 16384, 113780, 6.94
512, 128, 4610, 36.02
512, 256, 5748, 22.45
512, 512, 8034, 15.69
512, 1024, 11478, 11.21
512, 2048, 18416, 8.99
512, 4096, 32220, 7.87
512, 8192, 59804, 7.30
512, 16384, 116110, 7.09
1024, 128, 8044, 62.84
1024, 256, 9190, 35.90
1024, 512, 11460, 22.38
1024, 1024, 14896, 14.55
1024, 2048, 21836, 10.66
1024, 4096, 35634, 8.70
1024, 8192, 63232, 7.72
1024, 16384, 119510, 7.29
128, 128, 1220, 9.53
128, 256, 2358, 9.21
128, 512, 4650, 9.08
128, 1024, 8084, 7.89
128, 2048, 14996, 7.32
128, 4096, 28780, 7.03
128, 8192, 56368, 6.88
128, 16384, 112628, 6.87
256, 128, 2346, 18.33
256, 256, 3494, 13.65
256, 512, 5778, 11.29
256, 1024, 9216, 9.00
256, 2048, 16148, 7.88
256, 4096, 29928, 7.31
256, 8192, 57540, 7.02
256, 16384, 113844, 6.95
512, 128, 4608, 36.00
512, 256, 5756, 22.48
512, 512, 8030, 15.68
512, 1024, 11480, 11.21
512, 2048, 18408, 8.99
512, 4096, 32214, 7.86
512, 8192, 59788, 7.30
512, 16384, 116102, 7.09
1024, 128, 8044, 62.84
1024, 256, 9190, 35.90
1024, 512, 11470, 22.40
1024, 1024, 14914, 14.56
1024, 2048, 21836, 10.66
1024, 4096, 35644, 8.70
1024, 8192, 63240, 7.72
1024, 16384, 119526, 7.30
128, 128, 1216, 9.50
128, 256, 2358, 9.21
128, 512, 4642, 9.07
128, 1024, 8086, 7.90
128, 2048, 14990, 7.32
128, 4096, 28786, 7.03
128, 8192, 56352, 6.88
128, 16384, 112586, 6.87
256, 128, 2348, 18.34
256, 256, 3490, 13.63
256, 512, 5776, 11.28
256, 1024, 9218, 9.00
256, 2048, 16144, 7.88
256, 4096, 29948, 7.31
256, 8192, 57534, 7.02
256, 16384, 113832, 6.95
512, 128, 4604, 35.97
512, 256, 5756, 22.48
512, 512, 8024, 15.67
512, 1024, 11474, 11.21
512, 2048, 18402, 8.99
512, 4096, 32218, 7.87
512, 8192, 59772, 7.30
512, 16384, 116096, 7.09
1024, 128, 8040, 62.81
1024, 256, 9190, 35.90
1024, 512, 11464, 22.39
1024, 1024, 14906, 14.56
1024, 2048, 21838, 10.66
1024, 4096, 35654, 8.70
1024, 8192, 63202, 7.72
1024, 16384, 119466, 7.29
128, 128, 1220, 9.53
128, 256, 2360, 9.22
128, 512, 4638, 9.06
128, 1024, 8086, 7.90
128, 2048, 15004, 7.33
128, 4096, 28804, 7.03
128, 8192, 56366, 6.88
128, 16384, 112672, 6.88
256, 128, 2350, 18.36
256, 256, 3494, 13.65
256, 512, 5770, 11.27
256, 1024, 9228, 9.01
256, 2048, 16146, 7.88
256, 4096, 29962, 7.31
256, 8192, 57492, 7.02
256, 16384, 113778, 6.94
512, 128, 4614, 36.05
512, 256, 5766, 22.52
512, 512, 8032, 15.69
512, 1024, 11484, 11.21
512, 2048, 18414, 8.99
512, 4096, 32200, 7.86
512, 8192, 59804, 7.30
512, 16384, 116080, 7.08
1024, 128, 8038, 62.80
1024, 256, 9188, 35.89
1024, 512, 11470, 22.40
1024, 1024, 14912, 14.56
1024, 2048, 21826, 10.66
1024, 4096, 35656, 8.71
1024, 8192, 63192, 7.71
1024, 16384, 119558, 7.30
128, 128, 1218, 9.52
128, 256, 2364, 9.23
128, 512, 4642, 9.07
128, 1024, 8082, 7.89
128, 2048, 15006, 7.33
128, 4096, 28816, 7.04
128, 8192, 56408, 6.89
128, 16384, 112598, 6.87
256, 128, 2348, 18.34
256, 256, 3492, 13.64
256, 512, 5774, 11.28
256, 1024, 9224, 9.01
256, 2048, 16154, 7.89
256, 4096, 29944, 7.31
256, 8192, 57546, 7.02
256, 16384, 113782, 6.94
512, 128, 4608, 36.00
512, 256, 5752, 22.47
512, 512, 8028, 15.68
512, 1024, 11484, 11.21
512, 2048, 18396, 8.98
512, 4096, 32230, 7.87
512, 8192, 59784, 7.30
512, 16384, 116090, 7.09
1024, 128, 8034, 62.77
1024, 256, 9186, 35.88
1024, 512, 11468, 22.40
1024, 1024, 14908, 14.56
1024, 2048, 21816, 10.65
1024, 4096, 35644, 8.70
1024, 8192, 63226, 7.72
1024, 16384, 119528, 7.30
128, 128, 1222, 9.55
128, 256, 2360, 9.22
128, 512, 4648, 9.08
128, 1024, 8078, 7.89
