128, 524, 4.09
256, 994, 3.88
512, 1922, 3.75
1024, 3790, 3.70
2048, 7522, 3.67
4096, 15022, 3.67
8192, 29960, 3.66
16384, 59840, 3.65
128, 526, 4.11
256, 992, 3.88
512, 1922, 3.75
1024, 3792, 3.70
2048, 7520, 3.67
4096, 15022, 3.67
8192, 29960, 3.66
16384, 59834, 3.65
128, 526, 4.11
256, 992, 3.88
512, 1924, 3.76
1024, 3792, 3.70
2048, 7522, 3.67
4096, 15028, 3.67
8192, 29956, 3.66
16384, 59826, 3.65
128, 526, 4.11
256, 990, 3.87
512, 1924, 3.76
1024, 3792, 3.70
2048, 7518, 3.67
4096, 15016, 3.67
8192, 29944, 3.66
16384, 59806, 3.65
128, 528, 4.12
256, 990, 3.87
512, 1924, 3.76
1024, 3790, 3.70
2048, 7522, 3.67
4096, 15020, 3.67
8192, 29964, 3.66
16384, 59816, 3.65
128, 526, 4.11
256, 992, 3.88
512, 1922, 3.75
1024, 3792, 3.70
2048, 7524, 3.67
4096, 15024, 3.67
8192, 29972, 3.66
16384, 59800, 3.65
128, 526, 4.11
256, 992, 3.88
512, 1926, 3.76
1024, 3794, 3.71
2048, 7524, 3.67
4096, 15020, 3.67
8192, 29958, 3.66
16384, 59840, 3.65
128, 526, 4.11
256, 994, 3.88
512, 1920, 3.75
1024, 3788, 3.70
2048, 7520, 3.67
4096, 15018, 3.67
8192, 29960, 3.66
16384, 59842, 3.65
128, 528, 4.12
256, 994, 3.88
512, 1926, 3.76
1024, 3788, 3.70
2048, 7522, 3.67
4096, 15024, 3.67
8192, 29958, 3.66
16384, 59824, 3.65
128, 526, 4.11
256, 992, 3.88
512, 1926, 3.76
1024, 3790, 3.70
2048, 7526, 3.67
4096, 15034, 3.67
8192, 29970, 3.66
16384, 59820, 3.65
128, 524, 4.09
256, 992, 3.88
512, 1926, 3.76
1024, 3790, 3.70
2048, 7522, 3.67
4096, 15026, 3.67
8192, 29956, 3.66
16384, 59826, 3.65
