128, 128, 1160, 9.06
128, 256, 2280, 8.91
128, 512, 4468, 8.73
128, 1024, 7758, 7.58
128, 2048, 14314, 6.99
128, 4096, 27510, 6.72
128, 8192, 53746, 6.56
128, 16384, 107262, 6.55
256, 128, 2252, 17.59
256, 256, 3356, 13.11
256, 512, 5538, 10.82
256, 1024, 8836, 8.63
256, 2048, 15426, 7.53
256, 4096, 28582, 6.98
256, 8192, 54820, 6.69
256, 16384, 108374, 6.61
512, 128, 4430, 34.61
512, 256, 5528, 21.59
512, 512, 7734, 15.11
512, 1024, 11036, 10.78
512, 2048, 17624, 8.61
512, 4096, 30734, 7.50
512, 8192, 57006, 6.96
512, 16384, 110542, 6.75
1024, 128, 7672, 59.94
1024, 256, 8794, 34.35
1024, 512, 10990, 21.46
1024, 1024, 14294, 13.96
1024, 2048, 20894, 10.20
1024, 4096, 34030, 8.31
1024, 8192, 60298, 7.36
1024, 16384, 113824, 6.95
128, 128, 1158, 9.05
128, 256, 2278, 8.90
128, 512, 4472, 8.73
128, 1024, 7764, 7.58
128, 2048, 14330, 7.00
128, 4096, 27492, 6.71
128, 8192, 53720, 6.56
128, 16384, 107258, 6.55
256, 128, 2250, 17.58
256, 256, 3356, 13.11
256, 512, 5544, 10.83
256, 1024, 8846, 8.64
256, 2048, 15434, 7.54
256, 4096, 28550, 6.97
256, 8192, 54800, 6.69
256, 16384, 108370, 6.61
512, 128, 4428, 34.59
512, 256, 5534, 21.62
512, 512, 7730, 15.10
512, 1024, 11032, 10.77
512, 2048, 17616, 8.60
512, 4096, 30752, 7.51
512, 8192, 56984, 6.96
512, 16384, 110540, 6.75
1024, 128, 7688, 60.06
1024, 256, 8788, 34.33
1024, 512, 10998, 21.48
1024, 1024, 14310, 13.97
1024, 2048, 20888, 10.20
1024, 4096, 34010, 8.30
1024, 8192, 60320, 7.36
1024, 16384, 113844, 6.95
128, 128, 1188, 9.28
128, 256, 2282, 8.91
128, 512, 4468, 8.73
128, 1024, 7764, 7.58
128, 2048, 14314, 6.99
128, 4096, 27456, 6.70
128, 8192, 53706, 6.56
128, 16384, 107248, 6.55
256, 128, 2252, 17.59
256, 256, 3360, 13.12
256, 512, 5544, 10.83
256, 1024, 8862, 8.65
256, 2048, 15434, 7.54
256, 4096, 28554, 6.97
256, 8192, 54826, 6.69
256, 16384, 108338, 6.61
512, 128, 4420, 34.53
512, 256, 5534, 21.62
512, 512, 7722, 15.08
512, 1024, 11036, 10.78
512, 2048, 17604, 8.60
512, 4096, 30740, 7.50
512, 8192, 56964, 6.95
512, 16384, 110568, 6.75
1024, 128, 7668, 59.91
1024, 256, 8794, 34.35
1024, 512, 11000, 21.48
1024, 1024, 14292, 13.96
1024, 2048, 20872, 10.19
1024, 4096, 34016, 8.30
1024, 8192, 60292, 7.36
1024, 16384, 113858, 6.95
128, 128, 1160, 9.06
128, 256, 2276, 8.89
128, 512, 4464, 8.72
128, 1024, 7758, 7.58
128, 2048, 14332, 7.00
128, 4096, 27460, 6.70
128, 8192, 53744, 6.56
128, 16384, 107204, 6.54
256, 128, 2240, 17.50
256, 256, 3368, 13.16
256, 512, 5546, 10.83
256, 1024, 8856, 8.65
256, 2048, 15446, 7.54
256, 4096, 28582, 6.98
256, 8192, 54864, 6.70
256, 16384, 108394, 6.62
512, 128, 4416, 34.50
512, 256, 5536, 21.62
512, 512, 7724, 15.09
512, 1024, 11038, 10.78
512, 2048, 17588, 8.59
512, 4096, 30724, 7.50
512, 8192, 56994, 6.96
512, 16384, 110576, 6.75
1024, 128, 7672, 59.94
1024, 256, 8784, 34.31
1024, 512, 10984, 21.45
1024, 1024, 14280, 13.95
1024, 2048, 20882, 10.20
1024, 4096, 33992, 8.30
1024, 8192, 60282, 7.36
1024, 16384, 113818, 6.95
128, 128, 1166, 9.11
128, 256, 2278, 8.90
128, 512, 4466, 8.72
128, 1024, 7758, 7.58
128, 2048, 14326, 7.00
128, 4096, 27482, 6.71
128, 8192, 53658, 6.55
128, 16384, 107256, 6.55
256, 128, 2250, 17.58
256, 256, 3374, 13.18
256, 512, 5550, 10.84
256, 1024, 8854, 8.65
256, 2048, 15426, 7.53
256, 4096, 28568, 6.97
256, 8192, 54810, 6.69
256, 16384, 108348, 6.61
512, 128, 4410, 34.45
512, 256, 5528, 21.59
512, 512, 7734, 15.11
512, 1024, 11034, 10.78
512, 2048, 17588, 8.59
512, 4096, 30754, 7.51
512, 8192, 56974, 6.95
512, 16384, 110570, 6.75
1024, 128, 7656, 59.81
1024, 256, 8778, 34.29
1024, 512, 10990, 21.46
1024, 1024, 14310, 13.97
1024, 2048, 20854, 10.18
1024, 4096, 34034, 8.31
1024, 8192, 60312, 7.36
1024, 16384, 113832, 6.95
128, 128, 1160, 9.06
128, 256, 2284, 8.92
128, 512, 4464, 8.72
128, 1024, 7758, 7.58
128, 2048, 14318, 6.99
128, 4096, 27454, 6.70
128, 8192, 53722, 6.56
128, 16384, 107280, 6.55
256, 128, 2246, 17.55
256, 256, 3354, 13.10
256, 512, 5536, 10.81
256, 1024, 8852, 8.64
256, 2048, 15440, 7.54
256, 4096, 28558, 6.97
256, 8192, 54768, 6.69
256, 16384, 108324, 6.61
512, 128, 4416, 34.50
512, 256, 5536, 21.62
512, 512, 7738, 15.11
512, 1024, 11044, 10.79
512, 2048, 17606, 8.60
512, 4096, 30766, 7.51
512, 8192, 57026, 6.96
512, 16384, 110540, 6.75
1024, 128, 7692, 60.09
1024, 256, 8812, 34.42
1024, 512, 11002, 21.49
1024, 1024, 14306, 13.97
1024, 2048, 20880, 10.20
1024, 4096, 34062, 8.32
1024, 8192, 60300, 7.36
1024, 16384, 113846, 6.95
128, 128, 1160, 9.06
128, 256, 2276, 8.89
128, 512, 4470, 8.73
128, 1024, 7764, 7.58
128, 2048, 14328, 7.00
128, 4096, 27464, 6.71
128, 8192, 53716, 6.56
128, 16384, 107248, 6.55
256, 128, 2248, 17.56
256, 256, 3364, 13.14
256, 512, 5544, 10.83
256, 1024, 8852, 8.64
256, 2048, 15426, 7.53
256, 4096, 28552, 6.97
256, 8192, 54830, 6.69
256, 16384, 108380, 6.61
512, 128, 4418, 34.52
512, 256, 5526, 21.59
512, 512, 7732, 15.10
512, 1024, 11014, 10.76
512, 2048, 17592, 8.59
512, 4096, 30758, 7.51
512, 8192, 57016, 6.96
512, 16384, 110546, 6.75
1024, 128, 7676, 59.97
1024, 256, 8788, 34.33
1024, 512, 11000, 21.48
1024, 1024, 14296, 13.96
1024, 2048, 20874, 10.19
1024, 4096, 34008, 8.30
1024, 8192, 60270, 7.36
1024, 16384, 113830, 6.95
128, 128, 1162, 9.08
128, 256, 2288, 8.94
128, 512, 4464, 8.72
128, 1024, 7770, 7.59
128, 2048, 14312, 6.99
128, 4096, 27440, 6.70
128, 8192, 53728, 6.56
128, 16384, 107264, 6.55
256, 128, 2242, 17.52
256, 256, 3372, 13.17
256, 512, 5532, 10.80
256, 1024, 8834, 8.63
256, 2048, 15410, 7.52
256, 4096, 28544, 6.97
256, 8192, 54794, 6.69
256, 16384, 108340, 6.61
512, 128, 4426, 34.58
512, 256, 5538, 21.63
512, 512, 7730, 15.10
512, 1024, 11038, 10.78
512, 2048, 17622, 8.60
512, 4096, 30732, 7.50
512, 8192, 57038, 6.96
512, 16384, 110540, 6.75
1024, 128, 7678, 59.98
1024, 256, 8772, 34.27
1024, 512, 11000, 21.48
1024, 1024, 14288, 13.95
1024, 2048, 20862, 10.19
1024, 4096, 34042, 8.31
1024, 8192, 60296, 7.36
1024, 16384, 113862, 6.95
128, 128, 1160, 9.06
128, 256, 2268, 8.86
128, 512, 4474, 8.74
128, 1024, 7750, 7.57
128, 2048, 14310, 6.99
128, 4096, 27466, 6.71
128, 8192, 53700, 6.56
128, 16384, 107292, 6.55
256, 128, 2250, 17.58
256, 256, 3364, 13.14
256, 512, 5532, 10.80
256, 1024, 8850, 8.64
256, 2048, 15430, 7.53
256, 4096, 28544, 6.97
256, 8192, 54842, 6.69
256, 16384, 108372, 6.61
512, 128, 4422, 34.55
512, 256, 5536, 21.62
512, 512, 7728, 15.09
512, 1024, 11026, 10.77
512, 2048, 17602, 8.59
512, 4096, 30750, 7.51
512, 8192, 56986, 6.96
512, 16384, 110558, 6.75
1024, 128, 7696, 60.12
1024, 256, 8804, 34.39
1024, 512, 10982, 21.45
1024, 1024, 14294, 13.96
1024, 2048, 20862, 10.19
1024, 4096, 34022, 8.31
1024, 8192, 60296, 7.36
1024, 16384, 113806, 6.95
128, 128, 1158, 9.05
128, 256, 2268, 8.86
128, 512, 4468, 8.73
128, 1024, 7758, 7.58
128, 2048, 14318, 6.99
128, 4096, 27490, 6.71
128, 8192, 53728, 6.56
128, 16384, 107266, 6.55
256, 128, 2242, 17.52
256, 256, 3364, 13.14
256, 512, 5546, 10.83
256, 1024, 8854, 8.65
256, 2048, 15438, 7.54
256, 4096, 28532, 6.97
256, 8192, 54814, 6.69
256, 16384, 108376, 6.61
512, 128, 4422, 34.55
512, 256, 5534, 21.62
512, 512, 7738, 15.11
512, 1024, 11028, 10.77
512, 2048, 17604, 8.60
512, 4096, 30736, 7.50
512, 8192, 56976, 6.96
512, 16384, 110574, 6.75
1024, 128, 7688, 60.06
1024, 256, 8812, 34.42
1024, 512, 11000, 21.48
1024, 1024, 14300, 13.96
1024, 2048, 20864, 10.19
1024, 4096, 34044, 8.31
1024, 8192, 60298, 7.36
1024, 16384, 113838, 6.95
128, 128, 1172, 9.16
128, 256, 2272, 8.88
128, 512, 4466, 8.72
128, 1024, 7748, 7.57
128, 2048, 14350, 7.01
128, 4096, 27478, 6.71
128, 8192, 53700, 6.56
128, 16384, 107276, 6.55
256, 128, 2254, 17.61
256, 256, 3368, 13.16
256, 512, 5550, 10.84
256, 1024, 8848, 8.64
256, 2048, 15398, 7.52
256, 4096, 28550, 6.97
256, 8192, 54784, 6.69
256, 16384, 108326, 6.61
512, 128, 4412, 34.47
512, 256, 5530, 21.60
512, 512, 7720, 15.08
512, 1024, 11032, 10.77
512, 2048, 17588, 8.59
512, 4096, 30740, 7.50
512, 8192, 56990, 6.96
512, 16384, 110568, 6.75
1024, 128, 7676, 59.97
1024, 256, 8796, 34.36
1024, 512, 10980, 21.45
1024, 1024, 14296, 13.96
1024, 2048, 20870, 10.19
1024, 4096, 34040, 8.31
1024, 8192, 60304, 7.36
1024, 16384, 113816, 6.95
