128, 128, 1260, 9.84
128, 256, 2444, 9.55
128, 512, 4946, 9.66
128, 1024, 8340, 8.14
128, 2048, 15450, 7.54
128, 4096, 29800, 7.28
128, 8192, 57960, 7.08
128, 16384, 115588, 7.05
256, 128, 2400, 18.75
256, 256, 3602, 14.07
256, 512, 6074, 11.86
256, 1024, 9516, 9.29
256, 2048, 16582, 8.10
256, 4096, 30808, 7.52
256, 8192, 59114, 7.22
256, 16384, 116654, 7.12
512, 128, 4728, 36.94
512, 256, 5840, 22.81
512, 512, 8352, 16.31
512, 1024, 11776, 11.50
512, 2048, 18842, 9.20
512, 4096, 33120, 8.09
512, 8192, 61416, 7.50
512, 16384, 119382, 7.29
1024, 128, 8224, 64.25
1024, 256, 9288, 36.28
1024, 512, 11848, 23.14
1024, 1024, 15228, 14.87
1024, 2048, 22300, 10.89
1024, 4096, 36504, 8.91
1024, 8192, 64622, 7.89
1024, 16384, 122424, 7.47
128, 128, 1280, 10.00
128, 256, 2444, 9.55
128, 512, 4948, 9.66
128, 1024, 8378, 8.18
128, 2048, 15406, 7.52
128, 4096, 29544, 7.21
128, 8192, 57832, 7.06
128, 16384, 115516, 7.05
256, 128, 2426, 18.95
256, 256, 3594, 14.04
256, 512, 6078, 11.87
256, 1024, 9484, 9.26
256, 2048, 16562, 8.09
256, 4096, 30728, 7.50
256, 8192, 59040, 7.21
256, 16384, 116902, 7.14
512, 128, 4716, 36.84
512, 256, 5844, 22.83
512, 512, 8360, 16.33
512, 1024, 11788, 11.51
512, 2048, 18848, 9.20
512, 4096, 33130, 8.09
512, 8192, 61528, 7.51
512, 16384, 119150, 7.27
1024, 128, 8116, 63.41
1024, 256, 9336, 36.47
1024, 512, 11808, 23.06
1024, 1024, 15282, 14.92
1024, 2048, 22348, 10.91
1024, 4096, 36418, 8.89
1024, 8192, 64822, 7.91
1024, 16384, 122584, 7.48
128, 128, 1268, 9.91
128, 256, 2448, 9.56
128, 512, 4962, 9.69
128, 1024, 8380, 8.18
128, 2048, 15412, 7.53
128, 4096, 29634, 7.23
128, 8192, 57992, 7.08
128, 16384, 115750, 7.06
256, 128, 2422, 18.92
256, 256, 3600, 14.06
256, 512, 6074, 11.86
256, 1024, 9518, 9.29
256, 2048, 16546, 8.08
256, 4096, 30662, 7.49
256, 8192, 59030, 7.21
256, 16384, 116970, 7.14
512, 128, 4690, 36.64
512, 256, 5906, 23.07
512, 512, 8392, 16.39
512, 1024, 11798, 11.52
512, 2048, 18832, 9.20
512, 4096, 33028, 8.06
512, 8192, 61222, 7.47
512, 16384, 119204, 7.28
1024, 128, 8196, 64.03
1024, 256, 9388, 36.67
1024, 512, 11810, 23.07
1024, 1024, 15236, 14.88
1024, 2048, 22292, 10.88
1024, 4096, 36556, 8.92
1024, 8192, 64676, 7.90
1024, 16384, 122428, 7.47
128, 128, 1260, 9.84
128, 256, 2460, 9.61
128, 512, 4944, 9.66
128, 1024, 8354, 8.16
128, 2048, 15434, 7.54
128, 4096, 29576, 7.22
128, 8192, 57944, 7.07
128, 16384, 115734, 7.06
256, 128, 2424, 18.94
256, 256, 3564, 13.92
256, 512, 6082, 11.88
256, 1024, 9510, 9.29
256, 2048, 16594, 8.10
256, 4096, 30812, 7.52
256, 8192, 59132, 7.22
256, 16384, 117030, 7.14
512, 128, 4728, 36.94
512, 256, 5844, 22.83
512, 512, 8354, 16.32
512, 1024, 11762, 11.49
512, 2048, 18854, 9.21
512, 4096, 33092, 8.08
512, 8192, 61318, 7.49
512, 16384, 119390, 7.29
1024, 128, 8138, 63.58
1024, 256, 9350, 36.52
1024, 512, 11830, 23.11
1024, 1024, 15298, 14.94
1024, 2048, 22334, 10.91
1024, 4096, 36450, 8.90
1024, 8192, 64844, 7.92
1024, 16384, 122402, 7.47
128, 128, 1292, 10.09
128, 256, 2440, 9.53
128, 512, 4942, 9.65
128, 1024, 8344, 8.15
128, 2048, 15484, 7.56
128, 4096, 29574, 7.22
128, 8192, 57816, 7.06
128, 16384, 115694, 7.06
256, 128, 2408, 18.81
256, 256, 3564, 13.92
256, 512, 6058, 11.83
256, 1024, 9518, 9.29
256, 2048, 16584, 8.10
256, 4096, 30754, 7.51
256, 8192, 58960, 7.20
256, 16384, 116808, 7.13
512, 128, 4744, 37.06
512, 256, 5842, 22.82
512, 512, 8332, 16.27
512, 1024, 11796, 11.52
512, 2048, 18946, 9.25
512, 4096, 33020, 8.06
512, 8192, 61226, 7.47
512, 16384, 119438, 7.29
1024, 128, 8116, 63.41
1024, 256, 9292, 36.30
1024, 512, 11772, 22.99
1024, 1024, 15314, 14.96
1024, 2048, 22332, 10.90
1024, 4096, 36574, 8.93
1024, 8192, 64786, 7.91
1024, 16384, 122734, 7.49
128, 128, 1260, 9.84
128, 256, 2436, 9.52
128, 512, 4948, 9.66
128, 1024, 8306, 8.11
128, 2048, 15452, 7.54
128, 4096, 29648, 7.24
128, 8192, 57942, 7.07
128, 16384, 115452, 7.05
256, 128, 2422, 18.92
256, 256, 3576, 13.97
256, 512, 6116, 11.95
256, 1024, 9502, 9.28
256, 2048, 16598, 8.10
256, 4096, 30698, 7.49
256, 8192, 59240, 7.23
256, 16384, 116910, 7.14
512, 128, 4674, 36.52
512, 256, 5914, 23.10
512, 512, 8358, 16.32
512, 1024, 11806, 11.53
512, 2048, 18814, 9.19
512, 4096, 33084, 8.08
512, 8192, 61478, 7.50
512, 16384, 119052, 7.27
1024, 128, 8202, 64.08
1024, 256, 9370, 36.60
1024, 512, 11866, 23.18
1024, 1024, 15276, 14.92
1024, 2048, 22398, 10.94
1024, 4096, 36486, 8.91
1024, 8192, 64702, 7.90
1024, 16384, 122638, 7.49
128, 128, 1268, 9.91
128, 256, 2440, 9.53
128, 512, 4926, 9.62
128, 1024, 8318, 8.12
128, 2048, 15534, 7.58
128, 4096, 29628, 7.23
128, 8192, 57774, 7.05
128, 16384, 115598, 7.06
256, 128, 2390, 18.67
256, 256, 3572, 13.95
256, 512, 6110, 11.93
256, 1024, 9484, 9.26
256, 2048, 16586, 8.10
256, 4096, 30684, 7.49
256, 8192, 58938, 7.19
256, 16384, 116826, 7.13
512, 128, 4678, 36.55
512, 256, 5834, 22.79
512, 512, 8354, 16.32
512, 1024, 11802, 11.53
512, 2048, 18844, 9.20
512, 4096, 33002, 8.06
512, 8192, 61332, 7.49
512, 16384, 119308, 7.28
1024, 128, 8138, 63.58
1024, 256, 9276, 36.23
1024, 512, 11804, 23.05
1024, 1024, 15268, 14.91
1024, 2048, 22336, 10.91
1024, 4096, 36504, 8.91
1024, 8192, 64794, 7.91
1024, 16384, 122554, 7.48
128, 128, 1266, 9.89
128, 256, 2452, 9.58
128, 512, 4928, 9.62
128, 1024, 8338, 8.14
128, 2048, 15446, 7.54
128, 4096, 29646, 7.24
128, 8192, 57934, 7.07
128, 16384, 115682, 7.06
