128, 128, 3206, 25.05
128, 256, 6302, 24.62
128, 512, 12798, 25.00
128, 1024, 25514, 24.92
128, 2048, 51112, 24.96
128, 4096, 98992, 24.17
128, 8192, 194796, 23.78
128, 16384, 386756, 23.61
256, 128, 6348, 49.59
256, 256, 9532, 37.23
256, 512, 15922, 31.10
256, 1024, 28702, 28.03
256, 2048, 54274, 26.50
256, 4096, 102288, 24.97
256, 8192, 197960, 24.17
256, 16384, 390318, 23.82
512, 128, 12608, 98.50
512, 256, 15812, 61.77
512, 512, 22174, 43.31
512, 1024, 34986, 34.17
512, 2048, 60586, 29.58
512, 4096, 108486, 26.49
512, 8192, 204470, 24.96
512, 16384, 396294, 24.19
1024, 128, 25116, 196.22
1024, 256, 28330, 110.66
1024, 512, 34732, 67.84
1024, 1024, 47486, 46.37
1024, 2048, 72916, 35.60
1024, 4096, 121082, 29.56
1024, 8192, 216906, 26.48
1024, 16384, 409170, 24.97
128, 128, 3206, 25.05
128, 256, 6412, 25.05
128, 512, 12788, 24.98
128, 1024, 25546, 24.95
128, 2048, 51062, 24.93
128, 4096, 99158, 24.21
128, 8192, 195082, 23.81
128, 16384, 387148, 23.63
256, 128, 6298, 49.20
256, 256, 9508, 37.14
256, 512, 15918, 31.09
256, 1024, 28708, 28.04
256, 2048, 54204, 26.47
256, 4096, 102168, 24.94
256, 8192, 198148, 24.19
256, 16384, 389864, 23.80
512, 128, 12584, 98.31
512, 256, 15796, 61.70
512, 512, 22184, 43.33
512, 1024, 34974, 34.15
512, 2048, 60516, 29.55
512, 4096, 108524, 26.50
512, 8192, 204380, 24.95
512, 16384, 396342, 24.19
1024, 128, 25150, 196.48
1024, 256, 28328, 110.66
1024, 512, 34702, 67.78
1024, 1024, 47480, 46.37
1024, 2048, 73074, 35.68
1024, 4096, 121090, 29.56
1024, 8192, 216894, 26.48
1024, 16384, 408444, 24.93
128, 128, 3206, 25.05
128, 256, 6298, 24.60
128, 512, 12728, 24.86
128, 1024, 25580, 24.98
128, 2048, 51038, 24.92
128, 4096, 98932, 24.15
128, 8192, 194924, 23.79
128, 16384, 386912, 23.62
256, 128, 6322, 49.39
256, 256, 9552, 37.31
256, 512, 15898, 31.05
256, 1024, 28690, 28.02
256, 2048, 54294, 26.51
256, 4096, 102356, 24.99
256, 8192, 197956, 24.16
256, 16384, 390094, 23.81
512, 128, 12650, 98.83
512, 256, 15788, 61.67
512, 512, 22180, 43.32
512, 1024, 34970, 34.15
512, 2048, 60496, 29.54
512, 4096, 108378, 26.46
512, 8192, 204138, 24.92
512, 16384, 396158, 24.18
1024, 128, 25134, 196.36
1024, 256, 28340, 110.70
1024, 512, 34732, 67.84
1024, 1024, 47536, 46.42
1024, 2048, 73042, 35.67
1024, 4096, 120858, 29.51
1024, 8192, 216882, 26.47
1024, 16384, 408906, 24.96
128, 128, 3208, 25.06
128, 256, 6366, 24.87
128, 512, 12718, 24.84
128, 1024, 25492, 24.89
128, 2048, 51010, 24.91
128, 4096, 99114, 24.20
128, 8192, 194964, 23.80
128, 16384, 387034, 23.62
256, 128, 6336, 49.50
256, 256, 9514, 37.16
256, 512, 15920, 31.09
256, 1024, 28694, 28.02
256, 2048, 54248, 26.49
256, 4096, 102100, 24.93
256, 8192, 198288, 24.21
256, 16384, 390086, 23.81
512, 128, 12632, 98.69
512, 256, 15806, 61.74
512, 512, 22180, 43.32
512, 1024, 34970, 34.15
512, 2048, 60502, 29.54
512, 4096, 108620, 26.52
512, 8192, 204108, 24.92
512, 16384, 396502, 24.20
1024, 128, 25158, 196.55
1024, 256, 28332, 110.67
1024, 512, 34706, 67.79
1024, 1024, 47504, 46.39
1024, 2048, 73062, 35.67
1024, 4096, 121094, 29.56
1024, 8192, 216688, 26.45
1024, 16384, 408772, 24.95
128, 128, 3206, 25.05
128, 256, 6308, 24.64
128, 512, 12722, 24.85
128, 1024, 25542, 24.94
128, 2048, 51000, 24.90
