128, 128, 1230, 9.61
128, 256, 2374, 9.27
128, 512, 4664, 9.11
128, 1024, 8116, 7.93
128, 2048, 15064, 7.36
128, 4096, 28860, 7.05
128, 8192, 56518, 6.90
128, 16384, 112928, 6.89
256, 128, 2366, 18.48
256, 256, 3512, 13.72
256, 512, 5794, 11.32
256, 1024, 9248, 9.03
256, 2048, 16194, 7.91
256, 4096, 29988, 7.32
256, 8192, 57670, 7.04
256, 16384, 114022, 6.96
512, 128, 4634, 36.20
512, 256, 5782, 22.59
512, 512, 8070, 15.76
512, 1024, 11512, 11.24
512, 2048, 18442, 9.00
512, 4096, 32276, 7.88
512, 8192, 59962, 7.32
512, 16384, 116348, 7.10
1024, 128, 8058, 62.95
1024, 256, 9208, 35.97
1024, 512, 11490, 22.44
1024, 1024, 14948, 14.60
1024, 2048, 21876, 10.68
1024, 4096, 35714, 8.72
1024, 8192, 63348, 7.73
1024, 16384, 119764, 7.31
128, 128, 1232, 9.62
128, 256, 2374, 9.27
128, 512, 4666, 9.11
128, 1024, 8120, 7.93
128, 2048, 15054, 7.35
128, 4096, 28906, 7.06
128, 8192, 56518, 6.90
128, 16384, 112934, 6.89
256, 128, 2370, 18.52
256, 256, 3512, 13.72
256, 512, 5796, 11.32
256, 1024, 9254, 9.04
256, 2048, 16194, 7.91
256, 4096, 30022, 7.33
256, 8192, 57680, 7.04
256, 16384, 114106, 6.96
512, 128, 4634, 36.20
512, 256, 5778, 22.57
512, 512, 8066, 15.75
512, 1024, 11526, 11.26
512, 2048, 18468, 9.02
512, 4096, 32280, 7.88
512, 8192, 59946, 7.32
512, 16384, 116342, 7.10
1024, 128, 8060, 62.97
1024, 256, 9196, 35.92
1024, 512, 11488, 22.44
1024, 1024, 14952, 14.60
1024, 2048, 21896, 10.69
1024, 4096, 35708, 8.72
1024, 8192, 63378, 7.74
1024, 16384, 119768, 7.31
128, 128, 1232, 9.62
128, 256, 2378, 9.29
128, 512, 4660, 9.10
128, 1024, 8118, 7.93
128, 2048, 15062, 7.35
128, 4096, 28878, 7.05
128, 8192, 56556, 6.90
128, 16384, 112948, 6.89
256, 128, 2366, 18.48
256, 256, 3512, 13.72
256, 512, 5796, 11.32
256, 1024, 9260, 9.04
256, 2048, 16184, 7.90
256, 4096, 30020, 7.33
256, 8192, 57684, 7.04
256, 16384, 114066, 6.96
512, 128, 4638, 36.23
512, 256, 5788, 22.61
512, 512, 8060, 15.74
512, 1024, 11524, 11.25
512, 2048, 18462, 9.01
512, 4096, 32294, 7.88
512, 8192, 59934, 7.32
512, 16384, 116332, 7.10
1024, 128, 8054, 62.92
1024, 256, 9206, 35.96
1024, 512, 11490, 22.44
1024, 1024, 14942, 14.59
1024, 2048, 21882, 10.68
1024, 4096, 35738, 8.73
1024, 8192, 63352, 7.73
1024, 16384, 119804, 7.31
128, 128, 1232, 9.62
128, 256, 2374, 9.27
128, 512, 4664, 9.11
128, 1024, 8114, 7.92
128, 2048, 15046, 7.35
128, 4096, 28910, 7.06
128, 8192, 56532, 6.90
128, 16384, 112924, 6.89
256, 128, 2370, 18.52
256, 256, 3514, 13.73
256, 512, 5798, 11.32
256, 1024, 9252, 9.04
256, 2048, 16192, 7.91
256, 4096, 30046, 7.34
256, 8192, 57686, 7.04
256, 16384, 114046, 6.96
512, 128, 4632, 36.19
512, 256, 5782, 22.59
512, 512, 8070, 15.76
512, 1024, 11526, 11.26
512, 2048, 18450, 9.01
512, 4096, 32306, 7.89
512, 8192, 59968, 7.32
512, 16384, 116358, 7.10
1024, 128, 8054, 62.92
1024, 256, 9206, 35.96
1024, 512, 11492, 22.45
1024, 1024, 14946, 14.60
1024, 2048, 21882, 10.68
1024, 4096, 35714, 8.72
1024, 8192, 63338, 7.73
1024, 16384, 119780, 7.31
128, 128, 1226, 9.58
128, 256, 2376, 9.28
128, 512, 4662, 9.11
128, 1024, 8122, 7.93
128, 2048, 15044, 7.35
128, 4096, 28864, 7.05
128, 8192, 56542, 6.90
128, 16384, 112992, 6.90
256, 128, 2368, 18.50
256, 256, 3508, 13.70
256, 512, 5792, 11.31
256, 1024, 9246, 9.03
256, 2048, 16194, 7.91
256, 4096, 30034, 7.33
256, 8192, 57666, 7.04
256, 16384, 114100, 6.96
512, 128, 4622, 36.11
512, 256, 5786, 22.60
512, 512, 8070, 15.76
512, 1024, 11520, 11.25
512, 2048, 18464, 9.02
512, 4096, 32290, 7.88
512, 8192, 59924, 7.31
512, 16384, 116342, 7.10
1024, 128, 8054, 62.92
1024, 256, 9204, 35.95
1024, 512, 11498, 22.46
1024, 1024, 14954, 14.60
1024, 2048, 21890, 10.69
1024, 4096, 35720, 8.72
1024, 8192, 63380, 7.74
1024, 16384, 119774, 7.31
128, 128, 1230, 9.61
128, 256, 2378, 9.29
128, 512, 4662, 9.11
128, 1024, 8122, 7.93
128, 2048, 15058, 7.35
128, 4096, 28896, 7.05
128, 8192, 56524, 6.90
128, 16384, 112932, 6.89
256, 128, 2366, 18.48
256, 256, 3514, 13.73
256, 512, 5802, 11.33
256, 1024, 9254, 9.04
256, 2048, 16198, 7.91
256, 4096, 30012, 7.33
256, 8192, 57664, 7.04
256, 16384, 114122, 6.97
512, 128, 4640, 36.25
512, 256, 5776, 22.56
512, 512, 8068, 15.76
512, 1024, 11522, 11.25
512, 2048, 18468, 9.02
512, 4096, 32280, 7.88
512, 8192, 59964, 7.32
512, 16384, 116358, 7.10
1024, 128, 8060, 62.97
1024, 256, 9204, 35.95
1024, 512, 11488, 22.44
1024, 1024, 14954, 14.60
1024, 2048, 21876, 10.68
1024, 4096, 35720, 8.72
1024, 8192, 63378, 7.74
1024, 16384, 119738, 7.31
128, 128, 1230, 9.61
128, 256, 2378, 9.29
128, 512, 4664, 9.11
128, 1024, 8108, 7.92
128, 2048, 15060, 7.35
128, 4096, 28876, 7.05
128, 8192, 56542, 6.90
128, 16384, 112934, 6.89
256, 128, 2366, 18.48
256, 256, 3504, 13.69
256, 512, 5800, 11.33
256, 1024, 9246, 9.03
256, 2048, 16190, 7.91
256, 4096, 30036, 7.33
256, 8192, 57658, 7.04
256, 16384, 114122, 6.97
512, 128, 4636, 36.22
512, 256, 5784, 22.59
512, 512, 8066, 15.75
512, 1024, 11520, 11.25
512, 2048, 18454, 9.01
512, 4096, 32296, 7.88
512, 8192, 59926, 7.32
512, 16384, 116320, 7.10
1024, 128, 8064, 63.00
1024, 256, 9204, 35.95
1024, 512, 11492, 22.45
1024, 1024, 14938, 14.59
1024, 2048, 21870, 10.68
1024, 4096, 35698, 8.72
1024, 8192, 63374, 7.74
1024, 16384, 119768, 7.31
128, 128, 1230, 9.61
128, 256, 2374, 9.27
128, 512, 4654, 9.09
128, 1024, 8116, 7.93
128, 2048, 15054, 7.35
128, 4096, 28880, 7.05
128, 8192, 56560, 6.90
128, 16384, 112964, 6.89
256, 128, 2366, 18.48
256, 256, 3512, 13.72
256, 512, 5802, 11.33
256, 1024, 9248, 9.03
256, 2048, 16190, 7.91
256, 4096, 30020, 7.33
256, 8192, 57676, 7.04
256, 16384, 114146, 6.97
512, 128, 4632, 36.19
512, 256, 5784, 22.59
512, 512, 8076, 15.77
512, 1024, 11516, 11.25
512, 2048, 18462, 9.01
512, 4096, 32302, 7.89
512, 8192, 59940, 7.32
512, 16384, 116342, 7.10
1024, 128, 8058, 62.95
1024, 256, 9212, 35.98
1024, 512, 11496, 22.45
1024, 1024, 14952, 14.60
1024, 2048, 21878, 10.68
1024, 4096, 35700, 8.72
1024, 8192, 63378, 7.74
1024, 16384, 119770, 7.31
128, 128, 1232, 9.62
128, 256, 2378, 9.29
128, 512, 4666, 9.11
128, 1024, 8118, 7.93
128, 2048, 15042, 7.34
128, 4096, 28920, 7.06
128, 8192, 56546, 6.90
128, 16384, 112946, 6.89
256, 128, 2366, 18.48
256, 256, 3510, 13.71
256, 512, 5794, 11.32
256, 1024, 9258, 9.04
256, 2048, 16188, 7.90
256, 4096, 30000, 7.32
256, 8192, 57676, 7.04
256, 16384, 114074, 6.96
512, 128, 4636, 36.22
512, 256, 5780, 22.58
512, 512, 8068, 15.76
512, 1024, 11526, 11.26
512, 2048, 18450, 9.01
512, 4096, 32278, 7.88
512, 8192, 59926, 7.32
512, 16384, 116366, 7.10
1024, 128, 8060, 62.97
1024, 256, 9196, 35.92
1024, 512, 11490, 22.44
1024, 1024, 14952, 14.60
1024, 2048, 21874, 10.68
1024, 4096, 35700, 8.72
1024, 8192, 63360, 7.73
1024, 16384, 119746, 7.31
128, 128, 1234, 9.64
128, 256, 2378, 9.29
128, 512, 4662, 9.11
128, 1024, 8114, 7.92
128, 2048, 15056, 7.35
128, 4096, 28898, 7.06
128, 8192, 56536, 6.90
128, 16384, 112938, 6.89
256, 128, 2364, 18.47
256, 256, 3514, 13.73
256, 512, 5802, 11.33
256, 1024, 9252, 9.04
256, 2048, 16196, 7.91
256, 4096, 30044, 7.33
256, 8192, 57684, 7.04
256, 16384, 114098, 6.96
512, 128, 4646, 36.30
512, 256, 5778, 22.57
512, 512, 8072, 15.77
512, 1024, 11516, 11.25
512, 2048, 18458, 9.01
512, 4096, 32302, 7.89
512, 8192, 59936, 7.32
512, 16384, 116330, 7.10
1024, 128, 8060, 62.97
1024, 256, 9196, 35.92
1024, 512, 11480, 22.42
1024, 1024, 14952, 14.60
1024, 2048, 21864, 10.68
1024, 4096, 35706, 8.72
1024, 8192, 63356, 7.73
1024, 16384, 119782, 7.31
128, 128, 1230, 9.61
128, 256, 2376, 9.28
128, 512, 4666, 9.11
128, 1024, 8114, 7.92
128, 2048, 15062, 7.35
128, 4096, 28856, 7.04
128, 8192, 56510, 6.90
128, 16384, 112966, 6.89
256, 128, 2366, 18.48
256, 256, 3514, 13.73
256, 512, 5792, 11.31
256, 1024, 9246, 9.03
256, 2048, 16190, 7.91
256, 4096, 30016, 7.33
256, 8192, 57658, 7.04
256, 16384, 114100, 6.96
512, 128, 4640, 36.25
512, 256, 5782, 22.59
512, 512, 8068, 15.76
512, 1024, 11528, 11.26
512, 2048, 18470, 9.02
512, 4096, 32300, 7.89
512, 8192, 59940, 7.32
512, 16384, 116312, 7.10
1024, 128, 8064, 63.00
1024, 256, 9210, 35.98
1024, 512, 11496, 22.45
1024, 1024, 14948, 14.60
1024, 2048, 21886, 10.69
1024, 4096, 35710, 8.72
1024, 8192, 63360, 7.73
1024, 16384, 119772, 7.31
