128, 128, 1216, 9.50
128, 256, 2384, 9.31
128, 512, 4698, 9.18
128, 1024, 8216, 8.02
128, 2048, 15208, 7.43
128, 4096, 29176, 7.12
128, 8192, 57150, 6.98
128, 16384, 114218, 6.97
256, 128, 2344, 18.31
256, 256, 3510, 13.71
256, 512, 5828, 11.38
256, 1024, 9336, 9.12
256, 2048, 16328, 7.97
256, 4096, 30304, 7.40
256, 8192, 58252, 7.11
256, 16384, 115354, 7.04
512, 128, 4596, 35.91
512, 256, 5762, 22.51
512, 512, 8076, 15.77
512, 1024, 11588, 11.32
512, 2048, 18576, 9.07
512, 4096, 32572, 7.95
512, 8192, 60514, 7.39
512, 16384, 117610, 7.18
1024, 128, 8006, 62.55
1024, 256, 9174, 35.84
1024, 512, 11488, 22.44
1024, 1024, 15012, 14.66
1024, 2048, 22002, 10.74
1024, 4096, 35982, 8.78
1024, 8192, 63940, 7.81
1024, 16384, 120988, 7.38
128, 128, 1216, 9.50
128, 256, 2384, 9.31
128, 512, 4702, 9.18
128, 1024, 8214, 8.02
128, 2048, 15204, 7.42
128, 4096, 29174, 7.12
128, 8192, 57138, 6.97
128, 16384, 114216, 6.97
256, 128, 2344, 18.31
256, 256, 3512, 13.72
256, 512, 5828, 11.38
256, 1024, 9336, 9.12
256, 2048, 16330, 7.97
256, 4096, 30298, 7.40
256, 8192, 58270, 7.11
256, 16384, 115342, 7.04
512, 128, 4594, 35.89
512, 256, 5762, 22.51
512, 512, 8076, 15.77
512, 1024, 11590, 11.32
512, 2048, 18580, 9.07
512, 4096, 32556, 7.95
512, 8192, 60542, 7.39
512, 16384, 117604, 7.18
1024, 128, 8012, 62.59
1024, 256, 9176, 35.84
1024, 512, 11494, 22.45
1024, 1024, 15016, 14.66
1024, 2048, 22000, 10.74
1024, 4096, 35974, 8.78
1024, 8192, 63948, 7.81
1024, 16384, 121024, 7.39
128, 128, 1216, 9.50
128, 256, 2386, 9.32
128, 512, 4698, 9.18
128, 1024, 8212, 8.02
128, 2048, 15204, 7.42
128, 4096, 29180, 7.12
128, 8192, 57136, 6.97
128, 16384, 114228, 6.97
256, 128, 2344, 18.31
256, 256, 3512, 13.72
256, 512, 5828, 11.38
256, 1024, 9340, 9.12
256, 2048, 16326, 7.97
256, 4096, 30314, 7.40
256, 8192, 58280, 7.11
256, 16384, 115340, 7.04
512, 128, 4596, 35.91
512, 256, 5760, 22.50
512, 512, 8076, 15.77
512, 1024, 11592, 11.32
512, 2048, 18580, 9.07
512, 4096, 32572, 7.95
512, 8192, 60520, 7.39
512, 16384, 117606, 7.18
1024, 128, 8006, 62.55
1024, 256, 9180, 35.86
1024, 512, 11488, 22.44
1024, 1024, 15014, 14.66
1024, 2048, 22004, 10.74
1024, 4096, 35984, 8.79
1024, 8192, 63940, 7.81
1024, 16384, 121024, 7.39
128, 128, 1216, 9.50
128, 256, 2384, 9.31
128, 512, 4698, 9.18
128, 1024, 8214, 8.02
128, 2048, 15200, 7.42
128, 4096, 29180, 7.12
128, 8192, 57140, 6.98
128, 16384, 114234, 6.97
256, 128, 2344, 18.31
256, 256, 3512, 13.72
256, 512, 5824, 11.38
256, 1024, 9338, 9.12
256, 2048, 16330, 7.97
256, 4096, 30302, 7.40
256, 8192, 58288, 7.12
256, 16384, 115344, 7.04
512, 128, 4594, 35.89
512, 256, 5760, 22.50
512, 512, 8076, 15.77
512, 1024, 11590, 11.32
512, 2048, 18582, 9.07
512, 4096, 32554, 7.95
512, 8192, 60526, 7.39
512, 16384, 117576, 7.18
1024, 128, 8016, 62.62
1024, 256, 9186, 35.88
1024, 512, 11502, 22.46
1024, 1024, 15016, 14.66
1024, 2048, 21996, 10.74
1024, 4096, 35960, 8.78
1024, 8192, 63930, 7.80
1024, 16384, 121016, 7.39
128, 128, 1216, 9.50
128, 256, 2384, 9.31
128, 512, 4700, 9.18
128, 1024, 8212, 8.02
128, 2048, 15198, 7.42
128, 4096, 29182, 7.12
128, 8192, 57136, 6.97
128, 16384, 114206, 6.97
256, 128, 2344, 18.31
256, 256, 3510, 13.71
256, 512, 5828, 11.38
