128, 2402, 18.77
256, 4778, 18.66
512, 9388, 18.34
1024, 17418, 17.01
2048, 33454, 16.33
4096, 65600, 16.02
8192, 131008, 15.99
16384, 262020, 15.99
128, 2402, 18.77
256, 4784, 18.69
512, 9370, 18.30
1024, 17412, 17.00
2048, 33460, 16.34
4096, 65592, 16.01
8192, 131048, 16.00
16384, 261966, 15.99
128, 2400, 18.75
256, 4780, 18.67
512, 9376, 18.31
1024, 17414, 17.01
2048, 33504, 16.36
4096, 65588, 16.01
8192, 131026, 15.99
16384, 261962, 15.99
128, 2402, 18.77
256, 4778, 18.66
512, 9382, 18.32
1024, 17410, 17.00
2048, 33478, 16.35
4096, 65590, 16.01
8192, 131068, 16.00
16384, 261996, 15.99
128, 2400, 18.75
256, 4770, 18.63
512, 9386, 18.33
1024, 17416, 17.01
2048, 33468, 16.34
4096, 65620, 16.02
8192, 130994, 15.99
16384, 261990, 15.99
128, 2402, 18.77
256, 4782, 18.68
512, 9382, 18.32
1024, 17410, 17.00
2048, 33480, 16.35
4096, 65612, 16.02
8192, 131040, 16.00
16384, 261912, 15.99
128, 2402, 18.77
256, 4792, 18.72
512, 9378, 18.32
1024, 17420, 17.01
2048, 33492, 16.35
4096, 65588, 16.01
8192, 131036, 16.00
16384, 261924, 15.99
128, 2400, 18.75
256, 4786, 18.70
512, 9380, 18.32
1024, 17412, 17.00
2048, 33494, 16.35
4096, 65610, 16.02
8192, 131038, 16.00
16384, 261946, 15.99
128, 2400, 18.75
256, 4778, 18.66
512, 9360, 18.28
1024, 17414, 17.01
2048, 33492, 16.35
4096, 65616, 16.02
8192, 131086, 16.00
16384, 262024, 15.99
128, 2402, 18.77
256, 4790, 18.71
512, 9382, 18.32
1024, 17408, 17.00
2048, 33468, 16.34
4096, 65600, 16.02
8192, 131082, 16.00
16384, 261978, 15.99
128, 2402, 18.77
256, 4786, 18.70
512, 9366, 18.29
1024, 17414, 17.01
2048, 33504, 16.36
4096, 65612, 16.02
8192, 131082, 16.00
16384, 261962, 15.99
